addee, addor, resnum, remres, remnum, remrem
46, 25, 11, 12, true, true
46, 26, 12, 13, true, true
46, 27, 13, 14, true, true
46, 28, 14, 15, true, true
46, 29, 15, 16, true, true
46, 30, 16, 17, true, true
46, 31, 17, 18, true, true
46, 32, 18, 19, true, true
46, 33, 19, 20, true, true
46, 34, 20, 21, true, true
46, 35, 21, 22, true, true
46, 36, 22, 23, true, true
46, 37, 23, 24, true, true
46, 38, 24, 25, true, true
46, 39, 25, 26, true, true
46, 40, 26, 27, true, true
46, 41, 27, 28, true, true
46, 42, 28, 29, true, true
46, 43, 29, 30, true, true
46, 44, 30, 31, true, true
46, 45, 31, 32, true, true
46, 46, 32, 33, true, true
46, 47, 33, 34, true, true
46, 48, 34, 35, true, true
46, 49, 35, 36, true, true
46, 50, 36, 37, true, true
46, 51, 37, 38, true, true
46, 52, 38, 39, true, true
46, 53, 39, 40, true, true
46, 54, 40, 41, true, true
46, 55, 41, 42, true, true
46, 56, 42, 43, true, true
46, 57, 43, 44, true, true
46, 58, 44, 45, true, true
46, 59, 45, 46, true, true
47, 00, 47, 48, false, false
47, 01, 48, 49, false, false
47, 02, 49, 50, false, false
47, 03, 50, 51, false, false
47, 04, 51, 52, false, false
47, 05, 52, 53, false, false
47, 06, 53, 54, false, false
47, 07, 54, 55, false, false
47, 08, 55, 56, false, false
47, 09, 56, 57, false, false
47, 10, 57, 58, false, false
47, 11, 58, 59, false, false
47, 12, 59, 00, false, true
47, 13, 00, 01, true, true
47, 14, 01, 02, true, true
47, 15, 02, 03, true, true
47, 16, 03, 04, true, true
47, 17, 04, 05, true, true
47, 18, 05, 06, true, true
47, 19, 06, 07, true, true
47, 20, 07, 08, true, true
47, 21, 08, 09, true, true
47, 22, 09, 10, true, true
47, 23, 10, 11, true, true
47, 24, 11, 12, true, true
47, 25, 12, 13, true, true
47, 26, 13, 14, true, true
47, 27, 14, 15, true, true
47, 28, 15, 16, true, true
47, 29, 16, 17, true, true
47, 30, 17, 18, true, true
47, 31, 18, 19, true, true
47, 32, 19, 20, true, true
47, 33, 20, 21, true, true
47, 34, 21, 22, true, true
47, 35, 22, 23, true, true
47, 36, 23, 24, true, true
47, 37, 24, 25, true, true
47, 38, 25, 26, true, true
47, 39, 26, 27, true, true
47, 40, 27, 28, true, true
47, 41, 28, 29, true, true
47, 42, 29, 30, true, true
47, 43, 30, 31, true, true
47, 44, 31, 32, true, true
47, 45, 32, 33, true, true
47, 46, 33, 34, true, true
47, 47, 34, 35, true, true
47, 48, 35, 36, true, true
47, 49, 36, 37, true, true
47, 50, 37, 38, true, true
47, 51, 38, 39, true, true
47, 52, 39, 40, true, true
47, 53, 40, 41, true, true
47, 54, 41, 42, true, true
47, 55, 42, 43, true, true
47, 56, 43, 44, true, true
47, 57, 44, 45, true, true
47, 58, 45, 46, true, true
47, 59, 46, 47, true, true
48, 00, 48, 49, false, false
48, 01, 49, 50, false, false
48, 02, 50, 51, false, false
48, 03, 51, 52, false, false
48, 04, 52, 53, false, false
48, 05, 53, 54, false, false
48, 06, 54, 55, false, false
48, 07, 55, 56, false, false
48, 08, 56, 57, false, false
48, 09, 57, 58, false, false
48, 10, 58, 59, false, false
48, 11, 59, 00, false, true
48, 12, 00, 01, true, true
48, 13, 01, 02, true, true
48, 14, 02, 03, true, true
48, 15, 03, 04, true, true
48, 16, 04, 05, true, true
48, 17, 05, 06, true, true
48, 18, 06, 07, true, true
48, 19, 07, 08, true, true
48, 20, 08, 09, true, true
48, 21, 09, 10, true, true
48, 22, 10, 11, true, true
48, 23, 11, 12, true, true
48, 24, 12, 13, true, true
48, 25, 13, 14, true, true
48, 26, 14, 15, true, true
48, 27, 15, 16, true, true
48, 28, 16, 17, true, true
48, 29, 17, 18, true, true
48, 30, 18, 19, true, true
48, 31, 19, 20, true, true
48, 32, 20, 21, true, true
48, 33, 21, 22, true, true
48, 34, 22, 23, true, true
48, 35, 23, 24, true, true
48, 36, 24, 25, true, true
48, 37, 25, 26, true, true
48, 38, 26, 27, true, true
48, 39, 27, 28, true, true
48, 40, 28, 29, true, true
48, 41, 29, 30, true, true
48, 42, 30, 31, true, true
48, 43, 31, 32, true, true
48, 44, 32, 33, true, true
48, 45, 33, 34, true, true
48, 46, 34, 35, true, true
48, 47, 35, 36, true, true
48, 48, 36, 37, true, true
48, 49, 37, 38, true, true
48, 50, 38, 39, true, true
48, 51, 39, 40, true, true
48, 52, 40, 41, true, true
48, 53, 41, 42, true, true
48, 54, 42, 43, true, true
48, 55, 43, 44, true, true
48, 56, 44, 45, true, true
48, 57, 45, 46, true, true
48, 58, 46, 47, true, true
48, 59, 47, 48, true, true
49, 00, 49, 50, false, false
49, 01, 50, 51, false, false
49, 02, 51, 52, false, false
49, 03, 52, 53, false, false
49, 04, 53, 54, false, false
49, 05, 54, 55, false, false
49, 06, 55, 56, false, false
49, 07, 56, 57, false, false
49, 08, 57, 58, false, false
49, 09, 58, 59, false, false
49, 10, 59, 00, false, true
49, 11, 00, 01, true, true
49, 12, 01, 02, true, true
49, 13, 02, 03, true, true
49, 14, 03, 04, true, true
49, 15, 04, 05, true, true
49, 16, 05, 06, true, true
49, 17, 06, 07, true, true
49, 18, 07, 08, true, true
49, 19, 08, 09, true, true
49, 20, 09, 10, true, true
49, 21, 10, 11, true, true
49, 22, 11, 12, true, true
49, 23, 12, 13, true, true
49, 24, 13, 14, true, true
49, 25, 14, 15, true, true
49, 26, 15, 16, true, true
49, 27, 16, 17, true, true
49, 28, 17, 18, true, true
49, 29, 18, 19, true, true
49, 30, 19, 20, true, true
49, 31, 20, 21, true, true
49, 32, 21, 22, true, true
49, 33, 22, 23, true, true
49, 34, 23, 24, true, true
49, 35, 24, 25, true, true
49, 36, 25, 26, true, true
49, 37, 26, 27, true, true
49, 38, 27, 28, true, true
49, 39, 28, 29, true, true
49, 40, 29, 30, true, true
49, 41, 30, 31, true, true
49, 42, 31, 32, true, true
49, 43, 32, 33, true, true
49, 44, 33, 34, true, true
49, 45, 34, 35, true, true
49, 46, 35, 36, true, true
49, 47, 36, 37, true, true
49, 48, 37, 38, true, true
49, 49, 38, 39, true, true
49, 50, 39, 40, true, true
49, 51, 40, 41, true, true
49, 52, 41, 42, true, true
49, 53, 42, 43, true, true
49, 54, 43, 44, true, true
49, 55, 44, 45, true, true
49, 56, 45, 46, true, true
49, 57, 46, 47, true, true
49, 58, 47, 48, true, true
49, 59, 48, 49, true, true
50, 00, 50, 51, false, false
50, 01, 51, 52, false, false
50, 02, 52, 53, false, false
50, 03, 53, 54, false, false
50, 04, 54, 55, false, false
50, 05, 55, 56, false, false
50, 06, 56, 57, false, false
50, 07, 57, 58, false, false
50, 08, 58, 59, false, false
50, 09, 59, 00, false, true
50, 10, 00, 01, true, true
50, 11, 01, 02, true, true
50, 12, 02, 03, true, true
50, 13, 03, 04, true, true
50, 14, 04, 05, true, true
50, 15, 05, 06, true, true
50, 16, 06, 07, true, true
50, 17, 07, 08, true, true
50, 18, 08, 09, true, true
50, 19, 09, 10, true, true
50, 20, 10, 11, true, true
50, 21, 11, 12, true, true
50, 22, 12, 13, true, true
50, 23, 13, 14, true, true
50, 24, 14, 15, true, true
50, 25, 15, 16, true, true
50, 26, 16, 17, true, true
50, 27, 17, 18, true, true
50, 28, 18, 19, true, true
50, 29, 19, 20, true, true
50, 30, 20, 21, true, true
50, 31, 21, 22, true, true
50, 32, 22, 23, true, true
50, 33, 23, 24, true, true
50, 34, 24, 25, true, true
50, 35, 25, 26, true, true
50, 36, 26, 27, true, true
50, 37, 27, 28, true, true
50, 38, 28, 29, true, true
50, 39, 29, 30, true, true
50, 40, 30, 31, true, true
50, 41, 31, 32, true, true
50, 42, 32, 33, true, true
50, 43, 33, 34, true, true
50, 44, 34, 35, true, true
50, 45, 35, 36, true, true
50, 46, 36, 37, true, true
50, 47, 37, 38, true, true
50, 48, 38, 39, true, true
50, 49, 39, 40, true, true
50, 50, 40, 41, true, true
50, 51, 41, 42, true, true
50, 52, 42, 43, true, true
50, 53, 43, 44, true, true
50, 54, 44, 45, true, true
50, 55, 45, 46, true, true
50, 56, 46, 47, true, true
50, 57, 47, 48, true, true
50, 58, 48, 49, true, true
50, 59, 49, 50, true, true
51, 00, 51, 52, false, false
51, 01, 52, 53, false, false
51, 02, 53, 54, false, false
51, 03, 54, 55, false, false
51, 04, 55, 56, false, false
51, 05, 56, 57, false, false
51, 06, 57, 58, false, false
51, 07, 58, 59, false, false
51, 08, 59, 00, false, true
51, 09, 00, 01, true, true
51, 10, 01, 02, true, true
51, 11, 02, 03, true, true
51, 12, 03, 04, true, true
51, 13, 04, 05, true, true
51, 14, 05, 06, true, true
51, 15, 06, 07, true, true
51, 16, 07, 08, true, true
51, 17, 08, 09, true, true
51, 18, 09, 10, true, true
51, 19, 10, 11, true, true
51, 20, 11, 12, true, true
51, 21, 12, 13, true, true
51, 22, 13, 14, true, true
51, 23, 14, 15, true, true
51, 24, 15, 16, true, true
51, 25, 16, 17, true, true
51, 26, 17, 18, true, true
51, 27, 18, 19, true, true
51, 28, 19, 20, true, true
51, 29, 20, 21, true, true
51, 30, 21, 22, true, true
51, 31, 22, 23, true, true
51, 32, 23, 24, true, true
51, 33, 24, 25, true, true
51, 34, 25, 26, true, true
51, 35, 26, 27, true, true
51, 36, 27, 28, true, true
51, 37, 28, 29, true, true
51, 38, 29, 30, true, true
51, 39, 30, 31, true, true
51, 40, 31, 32, true, true
51, 41, 32, 33, true, true
51, 42, 33, 34, true, true
51, 43, 34, 35, true, true
51, 44, 35, 36, true, true
51, 45, 36, 37, true, true
51, 46, 37, 38, true, true
51, 47, 38, 39, true, true
51, 48, 39, 40, true, true
51, 49, 40, 41, true, true
51, 50, 41, 42, true, true
51, 51, 42, 43, true, true
51, 52, 43, 44, true, true
51, 53, 44, 45, true, true
51, 54, 45, 46, true, true
51, 55, 46, 47, true, true
51, 56, 47, 48, true, true
51, 57, 48, 49, true, true
51, 58, 49, 50, true, true
51, 59, 50, 51, true, true
52, 00, 52, 53, false, false
52, 01, 53, 54, false, false
52, 02, 54, 55, false, false
52, 03, 55, 56, false, false
52, 04, 56, 57, false, false
52, 05, 57, 58, false, false
52, 06, 58, 59, false, false
52, 07, 59, 00, false, true
52, 08, 00, 01, true, true
52, 09, 01, 02, true, true
52, 10, 02, 03, true, true
52, 11, 03, 04, true, true
52, 12, 04, 05, true, true
52, 13, 05, 06, true, true
52, 14, 06, 07, true, true
52, 15, 07, 08, true, true
52, 16, 08, 09, true, true
52, 17, 09, 10, true, true
52, 18, 10, 11, true, true
52, 19, 11, 12, true, true
52, 20, 12, 13, true, true
52, 21, 13, 14, true, true
52, 22, 14, 15, true, true
52, 23, 15, 16, true, true
52, 24, 16, 17, true, true
52, 25, 17, 18, true, true
52, 26, 18, 19, true, true
52, 27, 19, 20, true, true
52, 28, 20, 21, true, true
52, 29, 21, 22, true, true
52, 30, 22, 23, true, true
52, 31, 23, 24, true, true
52, 32, 24, 25, true, true
52, 33, 25, 26, true, true
52, 34, 26, 27, true, true
52, 35, 27, 28, true, true
52, 36, 28, 29, true, true
52, 37, 29, 30, true, true
52, 38, 30, 31, true, true
52, 39, 31, 32, true, true
52, 40, 32, 33, true, true
52, 41, 33, 34, true, true
52, 42, 34, 35, true, true
52, 43, 35, 36, true, true
52, 44, 36, 37, true, true
52, 45, 37, 38, true, true
52, 46, 38, 39, true, true
52, 47, 39, 40, true, true
52, 48, 40, 41, true, true
52, 49, 41, 42, true, true
52, 50, 42, 43, true, true
52, 51, 43, 44, true, true
52, 52, 44, 45, true, true
52, 53, 45, 46, true, true
52, 54, 46, 47, true, true
52, 55, 47, 48, true, true
52, 56, 48, 49, true, true
52, 57, 49, 50, true, true
52, 58, 50, 51, true, true
52, 59, 51, 52, true, true
53, 00, 53, 54, false, false
53, 01, 54, 55, false, false
53, 02, 55, 56, false, false
53, 03, 56, 57, false, false
53, 04, 57, 58, false, false
53, 05, 58, 59, false, false
53, 06, 59, 00, false, true
53, 07, 00, 01, true, true
53, 08, 01, 02, true, true
53, 09, 02, 03, true, true
53, 10, 03, 04, true, true
53, 11, 04, 05, true, true
53, 12, 05, 06, true, true
53, 13, 06, 07, true, true
53, 14, 07, 08, true, true
53, 15, 08, 09, true, true
53, 16, 09, 10, true, true
53, 17, 10, 11, true, true
53, 18, 11, 12, true, true
53, 19, 12, 13, true, true
53, 20, 13, 14, true, true
53, 21, 14, 15, true, true
53, 22, 15, 16, true, true
53, 23, 16, 17, true, true
53, 24, 17, 18, true, true
53, 25, 18, 19, true, true
53, 26, 19, 20, true, true
53, 27, 20, 21, true, true
53, 28, 21, 22, true, true
53, 29, 22, 23, true, true
53, 30, 23, 24, true, true
53, 31, 24, 25, true, true
53, 32, 25, 26, true, true
53, 33, 26, 27, true, true
53, 34, 27, 28, true, true
53, 35, 28, 29, true, true
53, 36, 29, 30, true, true
53, 37, 30, 31, true, true
53, 38, 31, 32, true, true
53, 39, 32, 33, true, true
53, 40, 33, 34, true, true
53, 41, 34, 35, true, true
53, 42, 35, 36, true, true
53, 43, 36, 37, true, true
53, 44, 37, 38, true, true
53, 45, 38, 39, true, true
53, 46, 39, 40, true, true
53, 47, 40, 41, true, true
53, 48, 41, 42, true, true
53, 49, 42, 43, true, true
53, 50, 43, 44, true, true
53, 51, 44, 45, true, true
53, 52, 45, 46, true, true
53, 53, 46, 47, true, true
53, 54, 47, 48, true, true
53, 55, 48, 49, true, true
53, 56, 49, 50, true, true
53, 57, 50, 51, true, true
53, 58, 51, 52, true, true
53, 59, 52, 53, true, true
54, 00, 54, 55, false, false
54, 01, 55, 56, false, false
54, 02, 56, 57, false, false
54, 03, 57, 58, false, false
54, 04, 58, 59, false, false
54, 05, 59, 00, false, true
54, 06, 00, 01, true, true
54, 07, 01, 02, true, true
54, 08, 02, 03, true, true
54, 09, 03, 04, true, true
54, 10, 04, 05, true, true
54, 11, 05, 06, true, true
54, 12, 06, 07, true, true
54, 13, 07, 08, true, true
54, 14, 08, 09, true, true
54, 15, 09, 10, true, true
54, 16, 10, 11, true, true
54, 17, 11, 12, true, true
54, 18, 12, 13, true, true
54, 19, 13, 14, true, true
54, 20, 14, 15, true, true
54, 21, 15, 16, true, true
54, 22, 16, 17, true, true
54, 23, 17, 18, true, true
54, 24, 18, 19, true, true
54, 25, 19, 20, true, true
54, 26, 20, 21, true, true
54, 27, 21, 22, true, true
54, 28, 22, 23, true, true
54, 29, 23, 24, true, true
54, 30, 24, 25, true, true
54, 31, 25, 26, true, true
54, 32, 26, 27, true, true
54, 33, 27, 28, true, true
54, 34, 28, 29, true, true
54, 35, 29, 30, true, true
54, 36, 30, 31, true, true
54, 37, 31, 32, true, true
54, 38, 32, 33, true, true
54, 39, 33, 34, true, true
54, 40, 34, 35, true, true
54, 41, 35, 36, true, true
54, 42, 36, 37, true, true
54, 43, 37, 38, true, true
54, 44, 38, 39, true, true
54, 45, 39, 40, true, true
54, 46, 40, 41, true, true
54, 47, 41, 42, true, true
54, 48, 42, 43, true, true
54, 49, 43, 44, true, true
54, 50, 44, 45, true, true
54, 51, 45, 46, true, true
54, 52, 46, 47, true, true
54, 53, 47, 48, true, true
54, 54, 48, 49, true, true
54, 55, 49, 50, true, true
54, 56, 50, 51, true, true
54, 57, 51, 52, true, true
54, 58, 52, 53, true, true
54, 59, 53, 54, true, true
55, 00, 55, 56, false, false
55, 01, 56, 57, false, false
55, 02, 57, 58, false, false
55, 03, 58, 59, false, false
55, 04, 59, 00, false, true
55, 05, 00, 01, true, true
55, 06, 01, 02, true, true
55, 07, 02, 03, true, true
55, 08, 03, 04, true, true
55, 09, 04, 05, true, true
55, 10, 05, 06, true, true
55, 11, 06, 07, true, true
55, 12, 07, 08, true, true
55, 13, 08, 09, true, true
55, 14, 09, 10, true, true
55, 15, 10, 11, true, true
55, 16, 11, 12, true, true
55, 17, 12, 13, true, true
55, 18, 13, 14, true, true
55, 19, 14, 15, true, true
55, 20, 15, 16, true, true
55, 21, 16, 17, true, true
55, 22, 17, 18, true, true
55, 23, 18, 19, true, true
55, 24, 19, 20, true, true
55, 25, 20, 21, true, true
55, 26, 21, 22, true, true
55, 27, 22, 23, true, true
55, 28, 23, 24, true, true
55, 29, 24, 25, true, true
55, 30, 25, 26, true, true
55, 31, 26, 27, true, true
55, 32, 27, 28, true, true
55, 33, 28, 29, true, true
55, 34, 29, 30, true, true
55, 35, 30, 31, true, true
55, 36, 31, 32, true, true
55, 37, 32, 33, true, true
55, 38, 33, 34, true, true
55, 39, 34, 35, true, true
55, 40, 35, 36, true, true
55, 41, 36, 37, true, true
55, 42, 37, 38, true, true
55, 43, 38, 39, true, true
55, 44, 39, 40, true, true
55, 45, 40, 41, true, true
55, 46, 41, 42, true, true
55, 47, 42, 43, true, true
55, 48, 43, 44, true, true
55, 49, 44, 45, true, true
55, 50, 45, 46, true, true
55, 51, 46, 47, true, true
55, 52, 47, 48, true, true
55, 53, 48, 49, true, true
55, 54, 49, 50, true, true
55, 55, 50, 51, true, true
55, 56, 51, 52, true, true
55, 57, 52, 53, true, true
55, 58, 53, 54, true, true
55, 59, 54, 55, true, true
56, 00, 56, 57, false, false
56, 01, 57, 58, false, false
56, 02, 58, 59, false, false
56, 03, 59, 00, false, true
56, 04, 00, 01, true, true
56, 05, 01, 02, true, true
56, 06, 02, 03, true, true
56, 07, 03, 04, true, true
56, 08, 04, 05, true, true
56, 09, 05, 06, true, true
56, 10, 06, 07, true, true
56, 11, 07, 08, true, true
56, 12, 08, 09, true, true
56, 13, 09, 10, true, true
56, 14, 10, 11, true, true
56, 15, 11, 12, true, true
56, 16, 12, 13, true, true
56, 17, 13, 14, true, true
56, 18, 14, 15, true, true
56, 19, 15, 16, true, true
56, 20, 16, 17, true, true
56, 21, 17, 18, true, true
56, 22, 18, 19, true, true
56, 23, 19, 20, true, true
56, 24, 20, 21, true, true
56, 25, 21, 22, true, true
56, 26, 22, 23, true, true
56, 27, 23, 24, true, true
56, 28, 24, 25, true, true
56, 29, 25, 26, true, true
56, 30, 26, 27, true, true
56, 31, 27, 28, true, true
56, 32, 28, 29, true, true
56, 33, 29, 30, true, true
56, 34, 30, 31, true, true
56, 35, 31, 32, true, true
56, 36, 32, 33, true, true
56, 37, 33, 34, true, true
56, 38, 34, 35, true, true
56, 39, 35, 36, true, true
56, 40, 36, 37, true, true
56, 41, 37, 38, true, true
56, 42, 38, 39, true, true
56, 43, 39, 40, true, true
56, 44, 40, 41, true, true
56, 45, 41, 42, true, true
56, 46, 42, 43, true, true
56, 47, 43, 44, true, true
56, 48, 44, 45, true, true
56, 49, 45, 46, true, true
56, 50, 46, 47, true, true
56, 51, 47, 48, true, true
56, 52, 48, 49, true, true
56, 53, 49, 50, true, true
56, 54, 50, 51, true, true
56, 55, 51, 52, true, true
56, 56, 52, 53, true, true
56, 57, 53, 54, true, true
56, 58, 54, 55, true, true
56, 59, 55, 56, true, true
57, 00, 57, 58, false, false
57, 01, 58, 59, false, false
57, 02, 59, 00, false, true
57, 03, 00, 01, true, true
57, 04, 01, 02, true, true
57, 05, 02, 03, true, true
57, 06, 03, 04, true, true
57, 07, 04, 05, true, true
57, 08, 05, 06, true, true
57, 09, 06, 07, true, true
57, 10, 07, 08, true, true
57, 11, 08, 09, true, true
57, 12, 09, 10, true, true
57, 13, 10, 11, true, true
57, 14, 11, 12, true, true
57, 15, 12, 13, true, true
57, 16, 13, 14, true, true
57, 17, 14, 15, true, true
57, 18, 15, 16, true, true
57, 19, 16, 17, true, true
57, 20, 17, 18, true, true
57, 21, 18, 19, true, true
57, 22, 19, 20, true, true
57, 23, 20, 21, true, true
57, 24, 21, 22, true, true
57, 25, 22, 23, true, true
57, 26, 23, 24, true, true
57, 27, 24, 25, true, true
57, 28, 25, 26, true, true
57, 29, 26, 27, true, true
57, 30, 27, 28, true, true
57, 31, 28, 29, true, true
57, 32, 29, 30, true, true
57, 33, 30, 31, true, true
57, 34, 31, 32, true, true
57, 35, 32, 33, true, true
57, 36, 33, 34, true, true
57, 37, 34, 35, true, true
57, 38, 35, 36, true, true
57, 39, 36, 37, true, true
57, 40, 37, 38, true, true
57, 41, 38, 39, true, true
57, 42, 39, 40, true, true
57, 43, 40, 41, true, true
57, 44, 41, 42, true, true
57, 45, 42, 43, true, true
57, 46, 43, 44, true, true
57, 47, 44, 45, true, true
57, 48, 45, 46, true, true
57, 49, 46, 47, true, true
57, 50, 47, 48, true, true
57, 51, 48, 49, true, true
57, 52, 49, 50, true, true
57, 53, 50, 51, true, true
57, 54, 51, 52, true, true
57, 55, 52, 53, true, true
57, 56, 53, 54, true, true
57, 57, 54, 55, true, true
57, 58, 55, 56, true, true
57, 59, 56, 57, true, true
58, 00, 58, 59, false, false
58, 01, 59, 00, false, true
58, 02, 00, 01, true, true
58, 03, 01, 02, true, true
58, 04, 02, 03, true, true
58, 05, 03, 04, true, true
58, 06, 04, 05, true, true
58, 07, 05, 06, true, true
58, 08, 06, 07, true, true
58, 09, 07, 08, true, true
58, 10, 08, 09, true, true
58, 11, 09, 10, true, true
58, 12, 10, 11, true, true
58, 13, 11, 12, true, true
58, 14, 12, 13, true, true
58, 15, 13, 14, true, true
58, 16, 14, 15, true, true
58, 17, 15, 16, true, true
58, 18, 16, 17, true, true
58, 19, 17, 18, true, true
58, 20, 18, 19, true, true
58, 21, 19, 20, true, true
58, 22, 20, 21, true, true
58, 23, 21, 22, true, true
58, 24, 22, 23, true, true
58, 25, 23, 24, true, true
58, 26, 24, 25, true, true
58, 27, 25, 26, true, true
58, 28, 26, 27, true, true
58, 29, 27, 28, true, true
58, 30, 28, 29, true, true
58, 31, 29, 30, true, true
58, 32, 30, 31, true, true
58, 33, 31, 32, true, true
58, 34, 32, 33, true, true
58, 35, 33, 34, true, true
58, 36, 34, 35, true, true
58, 37, 35, 36, true, true
58, 38, 36, 37, true, true
58, 39, 37, 38, true, true
58, 40, 38, 39, true, true
58, 41, 39, 40, true, true
58, 42, 40, 41, true, true
58, 43, 41, 42, true, true
58, 44, 42, 43, true, true
58, 45, 43, 44, true, true
58, 46, 44, 45, true, true
58, 47, 45, 46, true, true
58, 48, 46, 47, true, true
58, 49, 47, 48, true, true
58, 50, 48, 49, true, true
58, 51, 49, 50, true, true
58, 52, 50, 51, true, true
58, 53, 51, 52, true, true
58, 54, 52, 53, true, true
58, 55, 53, 54, true, true
58, 56, 54, 55, true, true
58, 57, 55, 56, true, true
58, 58, 56, 57, true, true
58, 59, 57, 58, true, true
59, 00, 59, 00, false, true
59, 01, 00, 01, true, true
59, 02, 01, 02, true, true
59, 03, 02, 03, true, true
59, 04, 03, 04, true, true
59, 05, 04, 05, true, true
59, 06, 05, 06, true, true
59, 07, 06, 07, true, true
59, 08, 07, 08, true, true
59, 09, 08, 09, true, true
59, 10, 09, 10, true, true
59, 11, 10, 11, true, true
59, 12, 11, 12, true, true
59, 13, 12, 13, true, true
59, 14, 13, 14, true, true
59, 15, 14, 15, true, true
59, 16, 15, 16, true, true
59, 17, 16, 17, true, true
59, 18, 17, 18, true, true
59, 19, 18, 19, true, true
59, 20, 19, 20, true, true
59, 21, 20, 21, true, true
59, 22, 21, 22, true, true
59, 23, 22, 23, true, true
59, 24, 23, 24, true, true
59, 25, 24, 25, true, true
59, 26, 25, 26, true, true
59, 27, 26, 27, true, true
59, 28, 27, 28, true, true
59, 29, 28, 29, true, true
59, 30, 29, 30, true, true
59, 31, 30, 31, true, true
59, 32, 31, 32, true, true
59, 33, 32, 33, true, true
59, 34, 33, 34, true, true
59, 35, 34, 35, true, true
59, 36, 35, 36, true, true
59, 37, 36, 37, true, true
59, 38, 37, 38, true, true
59, 39, 38, 39, true, true
59, 40, 39, 40, true, true
59, 41, 40, 41, true, true
59, 42, 41, 42, true, true
59, 43, 42, 43, true, true
59, 44, 43, 44, true, true
59, 45, 44, 45, true, true
59, 46, 45, 46, true, true
59, 47, 46, 47, true, true
59, 48, 47, 48, true, true
59, 49, 48, 49, true, true
59, 50, 49, 50, true, true
59, 51, 50, 51, true, true
59, 52, 51, 52, true, true
59, 53, 52, 53, true, true
59, 54, 53, 54, true, true
59, 55, 54, 55, true, true
59, 56, 55, 56, true, true
59, 57, 56, 57, true, true
59, 58, 57, 58, true, true
59, 59, 58, 59, true, true
